"U:0","U:1","U:2","Points:0","Points:1","Points:2"
39.1854,0.810898,0.641894,0.115378,0.126612,0.09
39.0735,0.820679,0.669237,0.115376,0.126059,0.09
38.9793,0.952243,0.712941,0.11593,0.12606,0.09
38.2823,0.871576,0.944255,0.117594,0.124414,0.09
38.6461,1.03543,0.696864,0.11759,0.124958,0.09
38.9389,1.10051,0.664586,0.116484,0.12606,0.09
38.8124,1.39034,0.542176,0.117592,0.126614,0.09
38.785,1.26465,0.538564,0.117591,0.126062,0.09
38.4321,1.27676,0.556954,0.118145,0.126063,0.09
36.6308,-1.62597,0.481836,0.041845,0.126503,0.09
36.5646,-1.57335,0.581521,0.0418439,0.127055,0.09
36.4733,-1.63727,0.33144,0.0407361,0.128165,0.09
36.3844,-1.785,0.685102,0.0401833,0.128167,0.09
36.4139,-1.73801,0.481622,0.0418407,0.128713,0.09
36.1298,-1.85735,0.469915,0.0418417,0.12816,0.09
36.1587,-2.12049,0.658974,0.0423945,0.128158,0.09
36.3873,-1.68275,0.673851,0.0440556,0.127047,0.09
36.2214,-2.05946,0.527564,0.0429474,0.128156,0.09
36.3325,-1.87718,0.630605,0.044052,0.128704,0.09
36.4713,-1.61556,0.565216,0.0440532,0.128152,0.09
36.6537,-2.0356,0.523745,0.0446061,0.12815,0.09
36.7282,-2.17483,0.582989,0.0463483,0.126999,0.09
36.7366,-2.14509,0.447204,0.0451594,0.128147,0.09
36.5914,-2.1492,0.514203,0.0462689,0.128692,0.09
36.7209,-2.24107,0.432297,0.0462892,0.128127,0.09
36.7524,-2.40085,0.602044,0.0468791,0.128108,0.09
36.8743,-2.38793,0.4905,0.0485702,0.126992,0.09
36.8953,-2.32472,0.676369,0.0474557,0.128098,0.09
36.8103,-2.69022,0.860097,0.048567,0.128645,0.09
37.0956,-2.5809,0.57381,0.0485681,0.128094,0.09
37.1754,-2.71163,0.538859,0.0491222,0.128093,0.09
37.1672,-2.46397,0.561737,0.0507866,0.126988,0.09
37.1234,-2.75071,0.576666,0.0496762,0.128091,0.09
37.1005,-2.76676,0.7557,0.0507833,0.12864,0.09
36.9976,-2.62844,0.527151,0.0507844,0.128089,0.09
37.2193,-2.94218,0.586474,0.0513386,0.128088,0.09
37.3425,-2.43342,0.566511,0.0530033,0.126985,0.09
37.4364,-2.95911,0.584502,0.0518927,0.128088,0.09
37.794,-3.1762,0.597986,0.0529999,0.128636,0.09
37.7458,-2.86035,0.685245,0.053001,0.128086,0.09
38.056,-2.79302,0.743694,0.0535553,0.128085,0.09
37.7701,-2.87965,0.895299,0.0552204,0.126983,0.09
38.0356,-2.73805,0.722314,0.0541095,0.128084,0.09
38.07,-3.01875,0.780886,0.0552168,0.128634,0.09
37.8569,-2.93869,0.833658,0.055218,0.128083,0.09
37.9469,-2.88399,0.853614,0.0557723,0.128083,0.09
38.4221,-2.37857,0.857178,0.0574512,0.126977,0.09
37.9427,-3.02633,0.884783,0.0563274,0.128082,0.09
38.0889,-2.94521,0.99018,0.0574688,0.128622,0.09
38.2848,-2.65778,1.12875,0.0574691,0.128072,0.09
38.6515,-2.5906,1.09503,0.0580317,0.12807,0.09
38.7169,-2.8775,0.860774,0.0597434,0.126963,0.09
38.7878,-2.95101,1.05219,0.0585878,0.12807,0.09
38.4307,-2.58061,1.1881,0.0597427,0.128613,0.09
38.7739,-2.57712,1.1528,0.0597429,0.128063,0.09
38.8627,-2.35959,1.07916,0.060343,0.128064,0.09
38.6032,-2.79823,0.748675,0.0620513,0.126971,0.09
38.9449,-2.42989,1.06486,0.0609345,0.128069,0.09
38.842,-3.18375,1.2665,0.0620545,0.128622,0.09
38.8377,-2.93593,1.21212,0.0620536,0.128071,0.09
38.9787,-2.83449,1.20996,0.0626143,0.128073,0.09
39.489,-2.03188,0.693949,0.0643094,0.126984,0.09
39.1397,-2.62489,1.23548,0.063191,0.12808,0.09
39.0673,-2.37301,1.13677,0.0643139,0.128636,0.09
39.2747,-2.30584,1.19437,0.0643126,0.128085,0.09
39.4856,-2.09969,1.22951,0.064867,0.128086,0.09
39.3606,-2.30202,0.734545,0.0665273,0.126986,0.09
39.5658,-2.20821,1.19977,0.0654213,0.128086,0.09
39.4384,-2.30284,0.938586,0.0665309,0.128638,0.09
39.3917,-2.19498,0.920369,0.0665297,0.128087,0.09
39.5316,-1.64558,0.785985,0.0670839,0.128088,0.09
39.3787,-1.9145,0.977898,0.068744,0.126989,0.09
39.6894,-1.56345,0.854215,0.0676381,0.128089,0.09
39.9496,-2.01037,1.20862,0.0687475,0.128641,0.09
39.6982,-2.00895,1.26529,0.0687464,0.128091,0.09
39.6901,-1.56997,1.12804,0.0693005,0.128092,0.09
39.5954,-1.61126,1.15093,0.0709604,0.126993,0.09
39.5281,-1.38385,0.948174,0.0698546,0.128093,0.09
39.8149,-1.88357,1.2885,0.0709638,0.128645,0.09
39.5883,-1.92675,1.2139,0.0709627,0.128095,0.09
39.705,-1.40996,1.24421,0.0715167,0.128096,0.09
39.6522,-1.40205,1.13101,0.0731766,0.126998,0.09
39.7878,-0.853416,1.13351,0.0720707,0.128097,0.09
40.0331,-1.52219,1.34425,0.0732065,0.128662,0.09
39.8462,-1.51287,1.41459,0.0731842,0.128102,0.09
39.8987,-1.04888,1.19926,0.0737592,0.128112,0.09
39.5724,-0.967658,0.955009,0.0754614,0.127037,0.09
40.0151,-0.500125,0.961829,0.0743479,0.128132,0.09
40.1949,-0.711637,1.26374,0.0754804,0.128701,0.09
39.9278,-0.777097,1.22367,0.0754783,0.12815,0.09
39.8007,-0.769529,1.31731,0.0760322,0.128151,0.09
39.6922,-0.316895,1.22596,0.0776896,0.127052,0.09
39.6221,-0.666582,1.31482,0.0765858,0.128152,0.09
39.6816,-0.387249,1.19352,0.0777142,0.128722,0.09
39.3945,-0.436567,1.17533,0.0776971,0.128158,0.09
39.5987,-0.250105,1.03335,0.0782676,0.128173,0.09
39.3773,-0.352902,1.15857,0.0799589,0.127112,0.09
39.61,-0.137331,1.01003,0.0788498,0.128206,0.09
39.438,-0.396204,1.425,0.0799679,0.128771,0.09
39.3079,-0.46403,1.30652,0.0799657,0.128219,0.09
39.3433,-0.363777,1.26953,0.080519,0.12822,0.09
39.3303,0.0784691,1.12146,0.0821745,0.127118,0.09
39.3496,-0.179108,1.16219,0.0810723,0.128221,0.09
39.6086,0.132214,1.25609,0.0821809,0.128775,0.09
39.4852,0.0684639,1.2417,0.0821788,0.128223,0.09
39.42,0.0176647,1.25751,0.082732,0.128223,0.09
39.1317,0.16428,1.16471,0.0843877,0.127122,0.09
39.4476,0.0807462,1.25055,0.0832853,0.128224,0.09
39.5476,0.234786,0.997511,0.0843938,0.128778,0.09
39.4463,0.261344,1.06757,0.0843918,0.128226,0.09
39.3228,0.125538,1.16091,0.084945,0.128227,0.09
39.2373,0.406899,1.11551,0.0866008,0.127125,0.09
39.1945,0.194974,1.22951,0.0854983,0.128228,0.09
38.9535,0.852435,1.38981,0.0866067,0.128782,0.09
38.8688,0.731855,1.27117,0.0866048,0.12823,0.09
38.8947,0.636175,1.29019,0.087158,0.128231,0.09
38.9858,0.31585,1.19267,0.088814,0.127128,0.09
39.0317,0.376103,1.27042,0.0877113,0.128232,0.09
39.2561,0.5349,1.29468,0.0888196,0.128786,0.09
39.1457,0.396022,1.28019,0.0888178,0.128233,0.09
38.9402,0.594798,1.28922,0.089371,0.128234,0.09
38.927,0.750535,1.27149,0.0910272,0.127132,0.09
38.708,0.534004,1.44279,0.0899243,0.128235,0.09
38.7485,0.553027,1.42657,0.0910326,0.128789,0.09
38.7862,0.621425,1.39501,0.0910308,0.128237,0.09
38.8929,0.980775,1.13847,0.0915841,0.128238,0.09
38.4044,0.540005,1.236,0.0932405,0.127135,0.09
38.8974,1.09888,0.968279,0.0921374,0.128239,0.09
38.6387,0.63194,1.44518,0.0932457,0.128793,0.09
38.5258,0.514982,1.3412,0.0932439,0.12824,0.09
38.4332,0.558402,1.52818,0.0937972,0.128241,0.09
38.3811,0.740603,1.40878,0.0954538,0.127139,0.09
38.3846,0.754756,1.40927,0.0943505,0.128242,0.09
38.2055,0.992881,1.40966,0.0954588,0.128796,0.09
38.334,0.966422,1.31348,0.0954572,0.128244,0.09
38.4566,0.99464,1.27101,0.0960105,0.128245,0.09
38.0192,0.459755,1.40125,0.0976672,0.127142,0.09
38.505,1.00704,1.31448,0.0965638,0.128245,0.09
38.4013,0.864523,1.35079,0.0976721,0.1288,0.09
38.1597,0.652345,1.44691,0.0976705,0.128247,0.09
38.0891,0.486281,1.67398,0.0982239,0.128248,0.09
38.3422,0.658608,1.4383,0.0998808,0.127145,0.09
38.1901,0.55667,1.61353,0.0987772,0.128249,0.09
38.1422,0.914131,1.25793,0.0998855,0.128803,0.09
38.3484,0.807209,1.32559,0.099884,0.12825,0.09
38.2867,0.985943,1.13516,0.100437,0.128251,0.09
37.7795,0.423645,1.16908,0.102094,0.127148,0.09
38.1723,0.95504,1.14372,0.100991,0.128252,0.09
38.0146,0.601933,1.23996,0.102099,0.128806,0.09
37.9207,0.494094,1.07458,0.102098,0.128254,0.09
37.7096,0.0976005,1.14161,0.102651,0.128254,0.09
38.0155,0.212183,1.08515,0.104308,0.127151,0.09
37.5683,-0.06173,1.19167,0.103204,0.128255,0.09
37.3158,0.351064,1.28373,0.104313,0.128809,0.09
37.5365,0.31463,1.22837,0.104311,0.128257,0.09
37.6717,0.627246,0.998847,0.104865,0.128257,0.09
38.0218,-0.380623,1.04996,0.106522,0.127154,0.09
37.7699,0.599288,0.899654,0.105418,0.128258,0.09
37.8033,-0.400495,0.969054,0.106527,0.128812,0.09
37.9888,-0.334848,0.921979,0.106525,0.12826,0.09
38.0128,-0.60627,0.887669,0.107079,0.12826,0.09
38.4704,-0.40417,0.645865,0.108736,0.127157,0.09
38.0261,-0.641152,0.655613,0.107632,0.128261,0.09
38.1077,-1.07093,0.231857,0.10874,0.128815,0.09
38.1854,-0.876476,0.40998,0.108739,0.128262,0.09
38.3322,-1.2165,0.396542,0.109293,0.128263,0.09
39.1772,-0.567895,0.670878,0.11095,0.12716,0.09
38.6642,-1.45448,0.562973,0.109846,0.128264,0.09
39.4418,-1.39307,0.582753,0.110955,0.128818,0.09
39.4693,-1.00587,0.621523,0.110953,0.128265,0.09
39.8353,-0.445076,0.463245,0.111507,0.128266,0.09
39.2905,0.281171,0.594507,0.113165,0.127162,0.09
40.0258,0.0921295,0.234927,0.11206,0.128267,0.09
40.4196,0.166743,0.447262,0.113169,0.128821,0.09
39.9468,0.179004,0.625161,0.113167,0.128268,0.09
39.9133,0.312432,0.666266,0.113721,0.128269,0.09
39.3047,0.740644,0.661848,0.115379,0.127165,0.09
39.8575,0.494662,0.54755,0.114275,0.128269,0.09
39.6788,0.889866,0.637196,0.115383,0.128823,0.09
39.6475,0.695327,0.633285,0.115382,0.12827,0.09
39.5021,0.990833,0.677896,0.115935,0.128271,0.09
38.8234,1.53244,0.533788,0.117594,0.127167,0.09
39.324,1.41462,0.598856,0.116489,0.128272,0.09
38.8946,2.01886,0.585691,0.117598,0.128826,0.09
38.8968,1.83523,0.512053,0.117596,0.128273,0.09
38.7396,1.95748,0.374897,0.11815,0.128274,0.09
38.3513,1.36574,0.484848,0.120084,0.126896,0.09
38.3457,1.43014,0.527612,0.120086,0.127558,0.09
38.5783,1.85279,0.437228,0.118705,0.128276,0.09
38.556,1.73443,0.514316,0.119437,0.128344,0.09
38.5667,1.71629,0.583345,0.119777,0.128688,0.09
38.491,1.64535,0.599006,0.120117,0.128706,0.09
38.6007,1.78626,0.581378,0.119437,0.128675,0.09
36.4686,-1.66524,0.33584,0.0418396,0.129265,0.09
36.2195,-1.7637,0.44107,0.0407281,0.130378,0.09
36.3793,-1.84125,0.337991,0.0401603,0.130393,0.09
36.0356,-1.66469,0.426751,0.0418361,0.130922,0.09
36.3157,-1.56907,0.502984,0.0418375,0.13037,0.09
36.1527,-1.84705,0.478287,0.0423902,0.130367,0.09
36.303,-2.06329,0.638352,0.0440509,0.129256,0.09
36.2254,-2.03538,0.569403,0.0429429,0.130365,0.09
36.2209,-2.30364,0.757925,0.0440474,0.130913,0.09
36.5943,-2.21555,0.665949,0.0440485,0.130361,0.09
36.4153,-2.15173,0.672226,0.0446014,0.130359,0.09
36.5149,-2.12211,0.707182,0.0462641,0.129247,0.09
36.1969,-2.10802,0.613524,0.0451543,0.130356,0.09
36.4693,-2.28419,0.4586,0.0462589,0.130904,0.09
36.2183,-2.26617,0.536565,0.0462601,0.130352,0.09
36.1614,-2.67709,0.57157,0.0468135,0.13035,0.09
36.6247,-2.81197,1.09617,0.0485656,0.129195,0.09
36.1939,-2.81823,0.64763,0.0473711,0.130345,0.09
36.6494,-3.16906,0.820928,0.0484991,0.130878,0.09
36.5799,-3.0169,0.982678,0.0485356,0.130308,0.09
36.7796,-3.28973,1.10566,0.0491135,0.130297,0.09
37.1392,-2.86633,0.887145,0.0507822,0.129191,0.09
37.001,-3.00807,1.12592,0.0496718,0.130295,0.09
37.1432,-2.92637,0.551868,0.050779,0.130843,0.09
37.1167,-2.9492,0.622419,0.0507801,0.130292,0.09
37.0562,-3.51565,0.64908,0.0513341,0.130291,0.09
37.4688,-3.32383,0.52877,0.0529988,0.129187,0.09
37.1124,-3.52928,0.601622,0.0518882,0.13029,0.09
37.3471,-3.66955,0.41731,0.0529954,0.130839,0.09
37.4705,-3.48969,0.428717,0.0529965,0.130288,0.09
37.5248,-3.57607,0.59912,0.0535507,0.130287,0.09
37.8292,-3.31675,0.947116,0.0552156,0.129184,0.09
37.6971,-3.2374,0.81293,0.0541048,0.130286,0.09
37.4048,-3.66535,0.992573,0.0552121,0.130835,0.09
37.6478,-3.69052,1.02652,0.0552133,0.130285,0.09
37.7289,-3.51476,1.05364,0.0557676,0.130285,0.09
37.952,-3.06377,0.955469,0.0574681,0.129172,0.09
37.9291,-3.23689,1.2853,0.0563227,0.130284,0.09
38.1475,-3.51426,0.624394,0.0574656,0.130823,0.09
38.3503,-3.34495,0.615099,0.0574664,0.130273,0.09
38.532,-3.36851,0.479311,0.0580288,0.130271,0.09
38.1785,-2.93521,0.894936,0.0597425,0.129163,0.09
38.4905,-3.34002,0.581436,0.0585849,0.13027,0.09
38.594,-3.57851,1.2342,0.0597419,0.130814,0.09
38.6459,-3.41528,0.851818,0.0597421,0.130264,0.09
38.7223,-3.0881,1.15014,0.0603442,0.130264,0.09
38.7887,-3.35112,1.13282,0.0620553,0.129172,0.09
38.818,-2.77793,1.25261,0.0609372,0.13027,0.09
39.3769,-3.39321,1.28087,0.0620577,0.130823,0.09
39.1301,-3.40458,1.46198,0.0620569,0.130272,0.09
39.1722,-3.15302,1.3359,0.0626192,0.130274,0.09
39.1149,-2.62578,0.885734,0.0643152,0.129186,0.09
39.2392,-3.03594,1.4359,0.0632007,0.130283,0.09
39.8155,-2.88935,1.06819,0.0643189,0.130837,0.09
39.6739,-2.76259,1.01541,0.0643177,0.130287,0.09
39.7538,-2.94001,0.754748,0.064872,0.130287,0.09
39.5193,-2.32426,0.761096,0.0665322,0.129188,0.09
39.8493,-3.02615,0.786204,0.0654262,0.130288,0.09
40.0129,-2.4572,0.958455,0.0665358,0.13084,0.09
39.8232,-2.21476,0.675127,0.0665346,0.130289,0.09
39.757,-2.31385,0.929111,0.0670887,0.13029,0.09
40.1754,-2.00538,1.26403,0.0687487,0.129192,0.09
39.9136,-2.39307,1.28968,0.0676428,0.130291,0.09
40.189,-1.96408,1.24269,0.0687522,0.130844,0.09
40.2172,-1.85825,1.10608,0.068751,0.130293,0.09
40.0478,-1.41135,1.07876,0.0693051,0.130294,0.09
39.9554,-1.84622,1.31441,0.0709649,0.129196,0.09
40.0314,-1.21886,1.21639,0.0698591,0.130295,0.09
40.3043,-1.34524,1.33739,0.0709726,0.130851,0.09
40.0253,-1.60889,1.43021,0.0709675,0.130298,0.09
40.0157,-1.21156,1.42901,0.0715268,0.130301,0.09
40.1059,-1.4619,1.29718,0.0732414,0.12923,0.09
40.056,-1.14399,1.55821,0.0721028,0.130312,0.09
40.2184,-0.961125,1.27113,0.0732731,0.130902,0.09
39.96,-1.21696,1.27205,0.0732679,0.130348,0.09
39.7902,-1.19059,1.21876,0.073825,0.130352,0.09
40.2438,-0.733062,1.34644,0.0754822,0.129253,0.09
39.8562,-0.967122,1.43447,0.0743787,0.130354,0.09
40.3787,-0.706477,1.56923,0.0754889,0.130909,0.09
40.1167,-0.690736,1.49136,0.075486,0.130356,0.09
40.0591,-0.819163,1.55601,0.0760426,0.13036,0.09
39.9685,-0.320461,1.18715,0.0777392,0.129298,0.09
40.0059,-0.508375,1.45669,0.0766131,0.130375,0.09
40.0673,-0.2162,1.39476,0.0777636,0.130976,0.09
40.1087,-0.226198,1.26917,0.0777592,0.130421,0.09
40.0729,-0.0999723,1.49102,0.0783147,0.130425,0.09
39.5508,-0.180702,1.46306,0.0799701,0.129323,0.09
39.865,-0.0298447,1.61588,0.078868,0.130426,0.09
39.772,0.28423,1.52456,0.0799766,0.13098,0.09
39.8662,0.198524,1.39273,0.0799744,0.130428,0.09
39.8083,0.160513,1.39372,0.0805276,0.130429,0.09
39.6195,0.275203,1.23754,0.082183,0.129327,0.09
39.5537,-0.0946535,1.30553,0.0810808,0.13043,0.09
39.4463,0.0814887,1.21433,0.0821891,0.130984,0.09
39.5517,0.179644,1.01622,0.0821871,0.130432,0.09
39.7588,0.488302,1.02679,0.0827403,0.130433,0.09
39.3354,0.0950711,1.08893,0.0843958,0.129331,0.09
39.6605,0.519557,1.08609,0.0832934,0.130434,0.09
39.25,0.414804,1.39321,0.0844016,0.130988,0.09
39.0725,0.254328,1.36201,0.0843997,0.130436,0.09
39.0393,0.112612,1.22228,0.0849529,0.130437,0.09
39.1853,0.975056,1.43834,0.0866086,0.129335,0.09
39.2381,0.392579,1.16525,0.085506,0.130438,0.09
39.5423,0.764069,1.2619,0.0866141,0.130992,0.09
39.5634,0.893201,1.18986,0.0866123,0.130439,0.09
39.5775,0.814658,1.22993,0.0871655,0.13044,0.09
39.2374,0.696099,1.34276,0.0888214,0.129338,0.09
39.4379,0.65884,1.50946,0.0877187,0.130441,0.09
39.0019,0.843229,1.61481,0.0888267,0.130996,0.09
38.9475,0.721758,1.49739,0.088825,0.130443,0.09
39.0964,1.13922,1.37141,0.0893782,0.130444,0.09
38.928,0.608712,1.42512,0.0910343,0.129342,0.09
39.1551,1.07306,1.30264,0.0899314,0.130445,0.09
39.1971,0.9086,1.21021,0.0910394,0.131,0.09
39.2218,0.863553,1.07414,0.0910378,0.130447,0.09
39.0796,1.16281,1.09633,0.091591,0.130448,0.09
38.7312,0.709819,1.5379,0.0932473,0.129346,0.09
38.9402,1.34525,1.06313,0.0921442,0.130449,0.09
38.692,1.19359,1.51197,0.0932522,0.131003,0.09
38.6234,0.920809,1.5933,0.0932506,0.130451,0.09
38.392,0.969209,1.58481,0.0938039,0.130452,0.09
38.2082,1.04594,1.4987,0.0954604,0.129349,0.09
38.3754,1.37579,1.31901,0.0943571,0.130453,0.09
38.4028,1.43727,1.3423,0.0954652,0.131007,0.09
38.2275,1.33481,1.44863,0.0954636,0.130454,0.09
38.1681,1.0814,1.42479,0.0960169,0.130455,0.09
38.4481,1.01986,1.30685,0.0976737,0.129352,0.09
38.1015,1.02575,1.33851,0.0965702,0.130456,0.09
37.9512,1.23297,1.06081,0.0976782,0.131011,0.09
37.9013,1.12521,1.10369,0.0976767,0.130458,0.09
37.911,1.15161,1.01543,0.09823,0.130459,0.09
38.0086,1.10167,1.12975,0.099887,0.129356,0.09
37.8195,0.923225,1.39883,0.0987834,0.13046,0.09
37.9161,1.42984,1.31042,0.0998915,0.131014,0.09
38.0852,1.42582,1.11092,0.09989,0.130461,0.09
38.1855,1.27674,1.07698,0.100443,0.130462,0.09
38.04,0.717096,1.45933,0.102101,0.129359,0.09
38.1893,0.908923,1.24366,0.100997,0.130463,0.09
37.9601,1.00753,1.25727,0.102105,0.131017,0.09
38.0288,0.927698,1.26922,0.102103,0.130465,0.09
37.8726,0.884361,1.34253,0.102657,0.130465,0.09
37.3297,0.343281,1.2681,0.104314,0.129362,0.09
37.7645,0.670192,1.46934,0.10321,0.130466,0.09
37.6164,0.340734,1.17102,0.104318,0.131021,0.09
37.7505,0.201973,1.26294,0.104317,0.130468,0.09
37.7338,0.204761,1.12473,0.10487,0.130469,0.09
37.5657,-0.453242,0.974903,0.106528,0.129365,0.09
37.6222,0.426683,0.821515,0.105424,0.130469,0.09
36.9723,0.151987,0.835958,0.106532,0.131024,0.09
37.2369,-0.0970285,0.883606,0.106531,0.130471,0.09
37.0278,-0.410416,0.814118,0.107084,0.130472,0.09
37.9037,-1.2989,0.246348,0.108742,0.129368,0.09
36.8333,-0.737293,0.566351,0.107638,0.130472,0.09
35.9311,-2.27783,-0.437835,0.108746,0.131027,0.09
36.8154,-1.96904,-0.13638,0.108745,0.130474,0.09
37.2044,-2.68074,-0.688275,0.109298,0.130474,0.09
39.5472,-1.80295,0.215358,0.110956,0.129371,0.09
38.0594,-3.25415,-1.05015,0.109852,0.130475,0.09
40.9409,-3.94813,-1.93156,0.11096,0.13103,0.09
40.3271,-2.97006,-1.17623,0.110959,0.130477,0.09
41.1579,-2.2546,-0.904159,0.111512,0.130477,0.09
40.8146,0.0629478,0.265825,0.11317,0.129374,0.09
41.7751,-1.57804,-0.567591,0.112066,0.130478,0.09
42.4503,0.3174,0.137656,0.113174,0.131032,0.09
41.6056,-0.0211657,0.208347,0.113173,0.130479,0.09
41.2534,0.743745,0.343541,0.113726,0.13048,0.09
39.7085,1.181,0.603802,0.115384,0.129376,0.09
40.7916,1.32377,0.322752,0.11428,0.130481,0.09
40.4149,2.06571,0.599635,0.115388,0.131035,0.09
40.1764,1.76908,0.428419,0.115387,0.130482,0.09
39.7816,1.97561,0.50619,0.11594,0.130483,0.09
38.89,2.18056,0.674567,0.117599,0.129379,0.09
39.4683,2.20872,0.626379,0.116494,0.130483,0.09
39.1079,2.40147,0.959418,0.117603,0.131037,0.09
39.0187,2.28488,0.888182,0.117601,0.130485,0.09
38.9376,2.19418,0.929387,0.118155,0.130485,0.09
38.5377,1.68235,0.676672,0.119829,0.128855,0.09
38.6328,1.64794,0.994604,0.119825,0.129397,0.09
38.8712,2.17571,0.833967,0.118709,0.130486,0.09
38.3734,2.09688,1.02293,0.119818,0.131041,0.09
38.5046,1.90907,1.00514,0.119817,0.130489,0.09
38.1836,1.95168,1.08607,0.120378,0.1305,0.09
35.7518,-2.0913,0.66504,0.0395652,0.130992,0.09
35.7033,-2.08228,0.617354,0.0395572,0.131554,0.09
36.2075,-1.21527,0.235937,0.0384348,0.132691,0.09
35.9715,-1.44112,0.350808,0.0378832,0.132692,0.09
36.0598,-2.02404,0.792508,0.0395367,0.133241,0.09
36.383,-1.86732,0.630418,0.0395394,0.132685,0.09
36.274,-1.8051,0.584525,0.0400967,0.132674,0.09
35.969,-1.82956,0.411973,0.0418312,0.131478,0.09
36.2157,-1.64873,0.403157,0.0406589,0.132656,0.09
36.1574,-2.10623,0.630782,0.0417722,0.13319,0.09
36.1616,-2.0509,0.4957,0.0417875,0.132621,0.09
36.2749,-2.07166,0.515656,0.0423656,0.132594,0.09
35.9545,-2.43548,0.841098,0.0440462,0.131465,0.09
36.288,-2.25034,0.606112,0.0429343,0.132578,0.09
36.406,-2.35933,0.585112,0.0440426,0.133122,0.09
36.2476,-2.40478,0.666198,0.0440439,0.13257,0.09
36.2258,-2.20827,0.610522,0.0445966,0.132568,0.09
36.622,-2.48348,0.631123,0.0462576,0.131457,0.09
36.2188,-2.47462,0.894598,0.0451494,0.132565,0.09
36.1117,-2.6362,0.829441,0.0462538,0.133113,0.09
36.0375,-2.65206,1.17657,0.0462551,0.132561,0.09
35.9867,-2.5928,0.819273,0.0468079,0.132559,0.09
36.5864,-3.19726,0.712096,0.0484849,0.131438,0.09
36.0344,-2.73015,0.517193,0.0473609,0.132557,0.09
36.4818,-3.1413,0.663595,0.0484655,0.133105,0.09
36.1595,-3.16708,0.571282,0.0484672,0.132553,0.09
36.1758,-3.10757,0.511599,0.0490253,0.132547,0.09
36.9047,-2.99797,0.603929,0.0507779,0.131394,0.09
36.2824,-3.22876,0.624521,0.0496021,0.13253,0.09
36.4463,-3.8726,0.752651,0.0507686,0.133049,0.09
36.7069,-3.55933,0.674301,0.0507739,0.132496,0.09
36.9824,-3.33987,0.749229,0.0513298,0.132494,0.09
36.9898,-3.7241,0.80085,0.0529942,0.131389,0.09
36.9062,-3.47237,0.986076,0.0518839,0.132493,0.09
37.1461,-3.62294,0.877553,0.0529909,0.133041,0.09
36.9977,-3.72558,0.95627,0.052992,0.13249,0.09
37.0227,-4.06009,0.936282,0.0535461,0.132489,0.09
37.4715,-3.65743,0.760583,0.055211,0.131386,0.09
37.1216,-4.29273,1.08231,0.0541003,0.132488,0.09
37.3462,-4.22989,1.42067,0.0552075,0.133037,0.09
37.3816,-3.96011,1.09515,0.0552086,0.132487,0.09
37.5478,-3.89367,0.961553,0.0557629,0.132486,0.09
37.9986,-3.84908,0.825023,0.0574648,0.131373,0.09
37.8678,-3.99684,1.2225,0.056318,0.132485,0.09
38.3807,-3.9706,1.14515,0.0574623,0.133024,0.09
38.3842,-3.87926,1.26003,0.0574631,0.132474,0.09
38.4186,-4.08221,1.01476,0.0580259,0.132472,0.09
38.5915,-3.64135,1.61345,0.0597416,0.131364,0.09
38.6549,-4.33802,0.781278,0.058582,0.132471,0.09
38.9317,-3.84719,1.01956,0.0597402,0.133015,0.09
38.8215,-3.85686,0.97476,0.0597404,0.132464,0.09
38.8454,-3.68295,0.966864,0.0603367,0.132464,0.09
39.5254,-3.56761,0.857222,0.0620584,0.131373,0.09
38.9772,-3.7337,1.00448,0.0609105,0.132466,0.09
39.2768,-3.92072,1.29168,0.06206,0.133023,0.09
39.0362,-3.8776,1.36447,0.0620593,0.132473,0.09
39.1256,-3.92898,1.32312,0.0626227,0.132476,0.09
39.9017,-2.93957,1.27304,0.0643201,0.131388,0.09
39.5072,-3.72179,1.16579,0.0632053,0.132485,0.09
40.2932,-3.03884,1.00899,0.0643239,0.133039,0.09
40.1515,-2.92357,1.05765,0.0643226,0.132489,0.09
40.2668,-3.14021,1.1835,0.0648769,0.132489,0.09
40.1563,-2.65648,1.21678,0.066537,0.131391,0.09
40.3585,-3.19312,1.09988,0.0654311,0.13249,0.09
40.3605,-2.38126,1.15391,0.0665405,0.133042,0.09
40.1874,-2.50803,1.16562,0.0665393,0.132492,0.09
40.1427,-2.45675,1.28258,0.0670934,0.132493,0.09
40.2303,-2.18798,1.37266,0.0687533,0.131395,0.09
40.3967,-2.50428,1.18286,0.0676475,0.132494,0.09
40.6617,-2.08657,1.60309,0.0687569,0.133047,0.09
40.5872,-2.12359,1.68093,0.0687555,0.132496,0.09
40.5985,-1.95713,1.83499,0.0693099,0.132498,0.09
40.4931,-1.13666,1.33008,0.0709865,0.131407,0.09
40.9163,-2.01277,2.06367,0.0698695,0.132501,0.09
40.849,-1.58023,1.88681,0.0710615,0.1331,0.09
40.9397,-1.23537,1.56274,0.071039,0.132534,0.09
40.9699,-1.26549,1.50296,0.0716144,0.132551,0.09
40.5661,-0.832225,1.06168,0.0732753,0.131454,0.09
40.8173,-1.43796,1.59249,0.0721717,0.132555,0.09
41.129,-0.86779,1.34156,0.0732807,0.133109,0.09
41.0918,-0.889852,1.06102,0.0732789,0.132557,0.09
40.9689,-0.817776,1.00095,0.0738324,0.132558,0.09
40.6115,-0.719232,1.52861,0.0754938,0.131463,0.09
